pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,-0.0013926855896945654,0.281243891587834,-0.35824962034957014,-0.0016335566447230197,0.0019642144619879424,-0.0008308864841560336,-5.435836897687272,-20.600428037902013,11.34241384438812,2.7397971124389975,2.0411735800513937,1.1366020763628282,0.25358828998830235,0.4447176903137104,0.29625008835938255,0.2085271696348664,0.06852617572409372,0.08912606194495402,0.0007122189264545771,7.1193415279347146e-06
拟合 A,second,-0.0024189386709463387,0.28059701635103634,-0.3613556348058084,3.147935512268413e-05,0.0029748405885858978,-0.0025523669967490456,-5.73052695660951,-35.948204890419774,17.72693930226194,-1.7132146563039918,4.113326718852211,-0.9997230055617979,0.31252795336398925,0.5233503367592355,0.19027396028041518,0.12789755729747074,0.0946117301859564,0.11603025144637705,0.0003561094632272886,3.7969821482315876e-06
拟合 B,first,0.0006450954014153671,0.3991095859874299,-0.49711267349116506,-0.001146308910551176,0.3527377668107971,0.002211967547160066,6.3438008630152565,-29.687036712845547,15.75070796984279,2.744124626305609,0.7501478868610739,1.3043026469400723,0.44685217673259997,0.5775696698128849,0.22278330805928298,0.2403938749705321,0.08796432734663977,0.05842968010274846,0.0003561094632272886,6.170095990876709e-06
拟合 B,second,-3.476611779474731e-05,0.3993209117751174,-0.4971038217765317,-0.0026595368178828887,0.34970453575611293,-0.0025219199461479136,3.4556391706726215,-46.07120664420809,21.62362512170835,-1.8795835227314914,4.011220622157678,-0.9896072312762714,0.2713356128261495,0.4107562405467004,0.2486613737180201,0.1628597017137759,0.03945653472760686,0.11550196643392552,0.0007122189264545771,4.74622768528981e-06
拟合 C,first,0.0018335745449503422,0.3979340759110452,-0.5013625050884196,-0.002729662331933044,-0.3499043282105254,0.0001445819608631385,-0.015929192374175147,-31.24610641646793,15.653098490407007,3.1230225070711293,3.6084863584151554,1.4169986948397664,0.36593831010941436,0.7253735754327302,0.3127585993726093,0.22229709200299752,0.06336173994871917,0.058651380877551645,0.0007122189264545771,5.220850453818704e-06
拟合 C,second,-0.0027089569136559684,0.4000348393435389,-0.5027038008978514,0.0004374004779070883,-0.34739981505441325,-0.0007522889536876361,-5.571235032867759,-48.2236387637685,22.678576835413352,-1.4905881096105458,6.447067458317813,-0.808471647976063,0.38525518240846535,0.39230689573683775,0.2636514560197454,0.08918158362871186,0.047248530554180365,0.07444812541727494,0.0003561094632272886,5.695473222377956e-06
拟合 D,first,-0.0014555019131093753,0.5169616705791384,-0.621440190766314,0.35134190124855336,0.3022968879838733,-0.2521033588127684,-5.328314849161588,-36.64709820583671,18.71313162897524,3.4422968634522264,2.124786776880198,1.1250637713184002,0.23880510544921268,0.4814917890626848,0.23421940043691528,0.14279986250553603,0.10079541055972703,0.10538587224527438,0.0007122189264545771,4.746227685314963e-06
拟合 D,second,-0.00018719121990782707,0.5170640585758794,-0.620034286932516,0.3496918040003473,0.2998858992442999,-0.2525799868624944,-2.1146002876717516,-55.86865552884918,24.822619538882215,-1.77620402480689,4.71679587857315,-1.127592714889781,0.27123513878736905,0.4716449588006007,0.33073051617749805,0.08934217329102648,0.04060485493481435,0.07327597633023925,0.0007122189264545771,6.17009599079843e-06
拟合 E,first,-0.0017289558211973435,0.5208302495720029,-0.6206437500295838,-0.3528687508293421,-0.3026545399710985,0.25247765819359946,-5.388049320564746,-39.04742838172022,19.83059187630908,3.274485492402524,3.8515810592142126,1.6985017261291833,0.24259354622656687,0.6765212754717939,0.32269573179034117,0.13141842548195953,0.050917564220751436,0.09292523488741017,0.0007122189264545771,5.695473222377956e-06
拟合 E,second,-0.0017192260544425003,0.5190934150128478,-0.6195572673190057,-0.3484109751316259,-0.2984120768923254,0.2492937462754766,-5.443801493874359,-57.50139774720215,25.97469989714894,-1.7795698689253647,6.309872269570361,-0.6647960413269441,0.31333879423600075,0.5204779436973004,0.34662825459848956,0.11073722147148149,0.04879877219812571,0.06827781755674527,0.0003561094632272886,6.644718759329926e-06
拟合 F,first,-0.0012175616536765888,0.31721017611179114,-0.4427724601159756,0.5002373643533449,0.41798576065231885,-0.4490700635136178,-5.2964564644132395,-22.234165830778352,13.00946835278159,2.698445313269157,0.19741565754097803,1.065791656364143,0.2461305075855456,0.5727721157204947,0.18676210830399798,0.12591632312611017,0.05926663532322636,0.08330037796070365,0.0003561094632272886,4.746227685314963e-06
