pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,0.0017879514313254943,0.278414178776295,-0.3626917216303559,0.0015783105544662473,-0.00030145665143117736,-0.0006690875823645066,-6.100880679309083,-24.272106880149387,14.603435960316736,3.295161391987444,2.5969089298625034,1.3921834360455838,0.316986925911177,0.6627266737059161,0.2236781610040922,0.1680798176530068,0.060191214555042165,0.06273487881149653,0.0003561094632272886,8.543209833521397e-06
拟合 A,second,-0.0005563290781312359,0.2783005303543706,-0.35749870780191145,0.000547346842236825,0.002451307943760015,0.00043031673308679356,3.8429176602697552,-39.41977325346657,19.858480299005016,-1.271808241909644,5.002566502139276,-0.5731218368643602,0.23305802069980444,0.8342504623339273,0.32871666984106773,0.10421478888925892,0.08557109029690405,0.053972915795131235,0.0003561094632272886,5.220850453790948e-06
拟合 B,first,0.002711424952052319,0.3971183417587742,-0.5021021572108949,0.0015115073997957944,0.3498402660023431,0.0014195373728240928,5.710615466141791,-33.03814055856265,17.888018985074698,3.4038300735267937,2.235744176074567,1.4171567538129775,0.4776102108984252,0.6192241443802736,0.3097099191500398,0.17967982822567533,0.06822126306993515,0.040323319276788123,0.0003561094632272886,8.543209833521397e-06
拟合 B,second,-0.0016836174812336138,0.3994590625974671,-0.4981450492061308,-0.0028068478596650678,0.3517459594769714,-0.0006613986935143378,-5.941588755567333,-52.57728615453525,25.148625583500262,-1.4526021545591807,3.905637228052494,-0.6904015949871836,0.29630010582843885,0.4020925714564154,0.27393074576026283,0.23964638396189022,0.12424480933182706,0.045485846507124526,0.0003561094632272886,6.170095990876492e-06
拟合 C,first,0.0027103095885462744,0.4014946128615648,-0.4996732989240863,-0.002575789630375951,-0.34786373507951174,0.0017158680983551567,5.838049005135192,-37.042341291620936,20.47539144243417,3.1206183327007886,6.240484380330577,1.72742651822686,0.5850590909613356,0.6867523288275562,0.23425641443562822,0.4017835031586589,0.06215476945783432,0.055846286104783226,0.0003561094632272886,8.543209833521831e-06
拟合 C,second,0.001809261993632445,0.4029962718389134,-0.5016566525492152,-0.003037265348216671,-0.3521951305995378,0.0028016388747804633,-4.072895375171908,-55.795978588642,27.26141402015469,-1.3525885007530543,8.76231529791769,-0.0011064128124794576,0.33814231053580496,0.7649641177254535,0.2797054113959182,0.2781666110161797,0.07663350400012503,0.07523192042577137,0.0003561094632272886,1.423868305594489e-05
拟合 D,first,0.001942619126019874,0.5181841208473305,-0.6214937756768808,0.3482474201255906,0.29855021584910585,-0.2478442246092508,6.108845275496171,-42.268111964873746,22.654535091709967,3.254771262565739,3.6487913965840493,1.554193883587219,0.5893801178444807,0.41774288019868255,0.3016697607541046,0.3151427860064272,0.05267301942690641,0.03497034690001073,0.0007122189264545771,8.068587065035437e-06
拟合 D,second,0.0012516039717493277,0.5188108008853274,-0.6223067926138018,0.34752551889465805,0.29854061660361203,-0.2514871560723873,-3.6328514358353203,-64.77606078958325,29.714152712775142,-1.9137227987903145,5.987906141138836,-0.7874498045389533,0.4231824159763665,0.5018959660260298,0.2396618196869193,0.2606462112348356,0.06005908217080163,0.07489994316499447,0.0003561094632272886,5.695473222377956e-06
拟合 E,first,0.002179360962962126,0.5195599929254506,-0.6224464147667338,-0.3487128708091176,-0.29837313409416755,0.2524285703337646,6.029199313625297,-45.127401996038216,25.212576621751293,2.9292460528217577,6.218040006134566,2.136167022951414,0.5752181127887904,0.4734749797235217,0.20382805262737408,0.31857841493800854,0.06436707896008645,0.055192917009383,0.0003561094632272886,6.170095990909452e-06
拟合 E,second,0.0026311899730324956,0.5179610481461221,-0.6200413232150592,-0.3499507107205797,-0.3009191886080952,0.24834857062865895,5.913712668912524,-67.03302823409919,31.2884060904735,-1.8747751739908132,8.426281920870357,-0.11380246071217308,0.33163243412552057,0.27474790593410864,0.378499518109027,0.272034853153571,0.08336753079391125,0.06729675178052037,0.0003561094632272886,9.967078139161423e-06
拟合 F,first,0.0011176654264704524,0.31751362617885026,-0.44025179792016444,0.49940272834931704,0.417558113672305,-0.4520981330456945,-4.655306471352689,-26.23537984026648,14.624111859901664,2.4032127005914545,0.34504273852038037,0.9069423882867346,0.41383339744998,0.5349636118634925,0.31774563895787344,0.15107400179333672,0.06624745412457109,0.0831810781991977,0.0003561094632272886,6.644718759385437e-06
拟合 F,second,-0.0017078944358438698,0.3187343203427993,-0.44288504063667106,0.5020765038502557,0.417808809418642,-0.44821956324355244,-5.547341244306497,-43.02474860264708,21.20241377202485,-1.8098624659916447,2.6632936986112723,-0.9004619703850691,0.3568770159144758,0.40736398586465095,0.22666405000900752,0.34340632894637535,0.06293447059491199,0.05672335551671116,0.0007122189264545771,6.6447187594409485e-06
留出 G,first,0.001839946355617844,0.32169972780386036,-0.4373574770842599,-0.4988957363079745,-0.4217958542545313,0.4496088671460212,5.9933586307833995,-31.615464564644135,18.59003790121385,2.010370608477966,5.13059427044047,1.7876469870203853,0.5508685762096944,0.6888224652468152,0.21134648238771925,0.32702392478815645,0.055171412319229514,0.05031640525255748,0.0003561094632272886,8.543209833511423e-06
留出 G,second,-0.0011496905977769457,0.3185895366672595,-0.44058126918050816,-0.4976851041467185,-0.41987628992949266,0.4488125687961217,-5.662827889019267,-48.41279792321183,24.829351227119158,-2.5666965577745477,7.061758805136762,-0.42628505075101497,0.3263541274119851,0.5089090279868428,0.24600519671836932,0.1869674950910613,0.12472004820503342,0.056529234372527076,0.0003561094632272886,5.2208504538464595e-06
留出 H,first,0.0014477655619823536,0.45730847060519003,-0.5584620091218666,0.2507642106713639,-0.18277105806451668,0.2970785767618661,6.111831999066327,-39.75129956975409,22.325163202973446,3.3216073100611796,5.074167217004017,0.8479863912789007,0.6479033474932963,0.5127121802750988,0.2735861701494797,0.19928618869649195,0.11489387107466106,0.0641989943153948,0.0003561094632272886,6.170095990909452e-06
留出 H,second,0.0009268670735218052,0.46038504658421014,-0.5570962939709936,0.2521526958495569,-0.18141147741292712,0.3025028979965534,-2.914046629950667,-60.46820982689227,28.41012853430294,-0.8501160573520791,7.560750983564996,-0.774330909762411,0.35728643863761117,0.609036967825412,0.3670553093216827,0.2246358434249247,0.11764674560981438,0.09753647498945839,0.0003561094632272886,9.967078139161423e-06
