pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,-0.0006391388856703286,0.28081186621278065,-0.36227629618663154,-0.00033783648663892316,-0.0009342474575724311,-0.0023904375736961735,5.826102110854561,-16.125320555282183,9.149806818638417,2.663825202336267,0.2650648980754363,1.277590680467354,0.32817132543349403,0.4885735694043524,0.20866183792137308,0.2125268386034709,0.10746510837944548,0.07921120356780484,0.0007122189264545771,4.271604916783467e-06
拟合 A,second,0.0026486442253451483,0.27707569510676644,-0.3599001091615605,-0.0021051774242410474,0.002841174951398925,-0.0016575962879490126,6.633513049320567,-30.57210246413566,13.949981366458445,-2.5614073741597996,2.6735675318700087,-1.2630492549319092,0.4544784068698026,0.5886666393730535,0.21270952272515212,0.14885004447344702,0.11182881794844125,0.08169661471550907,0.0003561094632272886,6.644718759385437e-06
拟合 B,first,-0.0008904397760372071,0.4013329326154652,-0.5026065150958722,0.0013882241356703937,0.3478407158752382,0.0013072060290824973,-0.150331753031278,-23.06148825971208,11.117863958198404,3.22928701424014,0.41000497651024553,1.3283276108681978,0.2622710656276445,0.41075624054670035,0.18286650307062635,0.1306455871810307,0.09059468250942868,0.05677464236756714,0.0003561094632272886,6.170095990876709e-06
拟合 B,second,-0.0017338800324208322,0.4023168256146256,-0.4971932881683997,0.0011321058242029468,0.34752003700168155,0.0029510263911749586,-5.324332551068044,-39.73138807928638,17.710110081669562,-1.7213888491631466,2.4794711127664693,-0.6888210052550697,0.32720340907842427,0.6280299997535219,0.1750238941607223,0.12464664550343107,0.07351203729635235,0.0855967782049483,0.0003561094632272886,7.119341527934498e-06
拟合 C,first,0.001243487922407483,0.4013642695837575,-0.4988463043466324,-0.0024354792744295728,-0.3518707378028175,0.002005815147649505,1.521237871733727,-24.44732799626531,12.661343903956418,3.132158369678419,1.2107317347989524,1.381119307920789,0.5061749960221179,0.46371121144211974,0.14445547275156673,0.20650388415780666,0.06635465544771774,0.060525649556659254,0.0007122189264545771,5.220850453818704e-06
拟合 C,second,0.0017997814038310796,0.4006423683528251,-0.5026792984974262,-0.001969423446872548,-0.3471779051789876,0.0021086896327281598,1.5013263812660078,-41.256608249113654,17.346118082000153,-2.420522756057901,3.559488076719635,-0.6845534129783633,0.5686604549959794,0.4589155813933398,0.13095579946567604,0.19110630693047664,0.06388398789291959,0.10266766808284122,0.0003561094632272886,9.492455370629926e-06
拟合 D,first,-0.0024964445690471198,0.5223913669166793,-0.6178603010724074,0.34799236971535236,0.2993458734582676,-0.2517802830942306,-6.017252419344663,-29.244006049938804,13.575410999559534,2.985984567961772,0.7088944948529112,1.2323858141289072,0.3885343579009644,0.49439473018108043,0.18357000945593763,0.2726041148780805,0.061544640821922104,0.09553236540744547,0.0007122189264545771,8.543209833521831e-06
拟合 D,second,0.001949655408563317,0.5211866438088916,-0.6183680643757488,0.34892744776276974,0.30216841946600187,-0.25008542891895236,6.47222997653204,-48.919545355615284,19.32427275391556,-1.6266643789717665,2.3595043520990546,-1.1196897662292136,0.6411986877913388,0.5237053209800921,0.22712463171945513,0.11238685903434993,0.0782441409044681,0.06589827193281192,0.0003561094632272886,5.6954732222669335e-06
拟合 E,first,-0.00031972962801954266,0.5227365244595228,-0.6229462400042712,-0.35065840886516414,-0.2980908640681541,0.25108550655451956,-5.7225623604224225,-30.04544354126449,14.768362322122035,2.887894253651916,1.0836523203370256,1.5138888454183252,0.33009864387065235,0.4721994326547988,0.14260949554714722,0.33508498865150305,0.04822845241796175,0.05453286548043333,0.0003561094632272886,7.59396429644843e-06
拟合 E,second,0.0011048862084278102,0.5202258768041268,-0.618119290851624,-0.35193535769275275,-0.3011738711856878,0.24857833551090378,-3.843913234793141,-48.866779905875816,20.292674190288352,-1.2944074809908368,2.9754601707036907,-0.8486186271717461,0.3325859710204561,0.4595889468554656,0.19794459828249258,0.10332469058513073,0.08910587757156069,0.05288696702605165,0.0003561094632272886,7.119341527972445e-06
