# source,实体 FREE (DI bit 5)
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1785244516.0660157,ACTIVE,零力拖拽 ACTIVE；末端灯环应由固件进入蓝色零力示教状态
1785244516.0112853,1,0,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753451114084784,1.2228835987801034,2.5749020857988012,-3.1008434411749697,-0.70424146696114209,0.51998768736774093,0.00035610946322728857,-0.00035610946322728857,0.0014244378529091543,0,0.0010683283896818657,0,-0.75663663777331969,-9.1194626342152745,-26.215117334182899,0.19233394962716727,8.0989417873496485,-0.5753346624893193,-9.1892883786164711e-17,-11.706622840464243,-31.641896421926752,0.86937881626572178,8.3409745323403701,-0.18216122367412546,-0.75663663777331969,-9.1194626342152745,-26.215117334182899,0.19233394962716727,8.0989417873496485,-0.5753346624893193,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.0312853,2,0.0046719999999999999,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753441621629414,1.2228840734028721,2.5749039842898753,-3.1008382203245159,-0.70420492100796539,0.5199810426489816,0,0,0,0.00035610946322728857,0.0024927662425910197,0,-1.0752204852568228,-8.8008787867317704,-26.580551838474516,0.84626937835953597,8.0357181980651085,-0.40463097142105975,-5.9627060556053662e-17,-11.706524167445407,-31.642001724766203,0.86940037791383584,8.3410650257453796,-0.18216222863814271,-0.75310163140164277,-9.1315493856985253,-26.464991659505081,0.39938561255895882,8.0996242891957682,-0.57349776087836657,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.0512853,2,0.018176000000000001,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753446367857098,1.2228840734028721,2.5749054081581813,-3.1008377457017473,-0.70404449851220263,0.51998056802621306,0,0,0.00035610946322728857,0,0.009971064970364079,0,-0.59734471403156819,-9.1194626342152745,-26.292050914033766,0.4616014791052015,8.2380336837756385,-0.67649240534458421,2.2893480848767853e-16,-11.706063535031891,-31.642459006869029,0.86935501812148375,8.3414797095743793,-0.18217230772034934,-0.74288401024515183,-9.1664766921885175,-26.538754679518746,0.40882821307685624,8.1015553649293395,-0.56818854352903847,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.0712852,2,0.039744000000000008,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753446367857098,1.2228835987801034,2.5749049335354126,-3.1008367964562105,-0.70392204583792217,0.5199810426489816,0,-0.00035610946322728857,-0.00035610946322728857,0,0.0035610946322728858,0,-0.27876086654806514,-10.234506100407534,-26.38821788884735,0.38466789925433453,8.0989417873496485,-0.3350850232080651,-4.873423779140234e-17,-11.7057074684362,-31.642805196121301,0.86932137118274455,8.3417987108169811,-0.18218212347527502,-0.72656487124165681,-9.2218230175506779,-26.654897085942647,0.42342411999052421,8.107952895882125,-0.55970920797874513,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.0912852,2,0.068608000000000002,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753455860312469,1.2228840734028721,2.5749011365532644,-3.100835372587905,-0.70386271799185607,0.5199810426489816,0.00035610946322728857,0,-0.00035610946322728857,0,0.0039172040955001743,0,-0.43805279028981664,-9.4380464816987768,-26.849819367952552,0.38466789925433453,8.0357181980651085,-0.40463097142105975,-4.69847109065771e-17,-11.705556713617886,-31.642962839980903,0.86930866867456791,8.3419640999363871,-0.18218825165463004,-0.70515264268484046,-9.2968893768149297,-26.811553699108817,0.44295669409109595,8.1149099654344088,-0.54836167353477294,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.1112852,2,0.10400000000000002,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753470098995523,1.2228840734028721,2.5748949664572733,-3.1008334740968309,-0.70374501154526081,0.51998056802621306,0,0,-0.00071221892645457715,0,0.0074782987277730601,0,-1.3938043327403258,-9.597338405440528,-27.311420847057754,0,8.0673299927073785,-0.47417691963405439,-1.6527839755446171e-16,-11.705236993888235,-31.643281083162293,0.86928072500861164,8.3422864245976314,-0.18219820681659071,-0.67794642744489442,-9.3883831676212619,-27.003195311758738,0.46690378475099148,8.1229035358524388,-0.53444847109935556,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.1312852,2,0.14515200000000003,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.575347484522321,1.2228835987801034,2.5748930679661992,-3.1008320502285249,-0.70359075914548896,0.51998056802621306,0,0,0,0,0.0071221892645457717,-0.00035610946322728857,-0.59734471403156819,-9.2787545579570256,-27.215253872244169,0.4616014791052015,8.2380336837756385,-0.5753346624893193,-5.7571163401888949e-17,-11.704794328157565,-31.643713441490327,0.86923993314739434,8.3426915316545305,-0.18221015286376549,-0.64680931652724682,-9.4947287002543863,-27.227554256181783,0.49474845808971968,8.1330405561673729,-0.51820775396476992,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.1512852,2,0.19129600000000002,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.575348433767858,1.2228835987801034,2.5748930679661992,-3.1008306263602194,-0.70351671799359838,0.5199810426489816,0.00035610946322728857,-0.00035610946322728857,0.00035610946322728857,0,0,0,0,-9.4380464816987768,-27.138320292393303,0.84626937835953597,8.2380336837756385,-0.5753346624893193,8.0384839186840222e-17,-11.704584143892731,-31.643922184142276,0.8692228773179681,8.3428838751829701,-0.18221765508040363,-0.6123224068697074,-9.6135587071746613,-27.478554268893919,0.52597322573980365,8.1456069329838119,-0.50013295144002334,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.1712852,2,0.24166399999999999,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753493830133951,1.2228835987801034,2.5748835755108286,-3.100829202491914,-0.70350864940653346,0.5199810426489816,0,0.00035610946322728857,-0.00071221892645457715,-0.00035610946322728857,0.0010683283896818657,0,-0.75663663777331969,-10.393798024149286,-27.407587821871338,0.4616014791052015,8.1684877355626444,-0.5753346624893193,-5.6300350784388368e-17,-11.704584587287989,-31.643922863503867,0.86922461988546484,8.3429292142751414,-0.1822208184763259,-0.57378480134246823,-9.7446208772385123,-27.750556186570478,0.56036276206778135,8.157712465780028,-0.48033319848976325,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.1912854,2,0.29548800000000003,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753512815044692,1.222883124157335,2.5748351639884386,-3.1008273040008398,-0.70347542581273637,0.51998151727175002,0,0,-0.0028488757058183086,0,0.0017805473161364429,0,0.15929192374175152,-9.4380464816987768,-27.773022326162955,0.65393542873236876,8.1368759409203726,-0.26553907499507046,-3.2709412776182354e-17,-11.704599001402809,-31.643906727104891,0.86921261424806395,8.3431401236334484,-0.18222883102015694,-0.53305959095095701,-9.8833394090827849,-28.039731735843265,0.59647999248286565,8.1707789668245709,-0.45917660656015946,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.2112854,2,0.35200000000000009,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753527053727747,1.222883124157335,2.574786752466049,-3.1008249308869971,-0.7034469484466247,0.51998199189451855,0,0,-0.0028488757058183086,0,0.0014244378529091543,0,-0.59734471403156819,-9.4380464816987768,-28.426957754895323,0.84626937835953597,8.1368759409203726,-0.5753346624893193,1.8753335747416283e-16,-11.704635810867238,-31.643875832969186,0.86920394935709866,8.3433397215249983,-0.18223729913407283,-0.49030054127711103,-10.029443592396765,-28.346270549668361,0.63471684396708827,8.184713461365849,-0.43696439058827252,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.2312853,2,0.41043200000000002,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753541292410804,1.2228826495345664,2.5747112874458526,-3.1008225577731543,-0.70343270976356875,0.51998199189451855,0.00035610946322728857,0,-0.0049855324851820395,0.00035610946322728857,0.00035610946322728857,-0.00035610946322728857,0.31858384748350305,-10.234506100407534,-28.696225284373359,0.65393542873236876,8.1368759409203726,-0.43624276606333007,3.4316482873006674e-17,-11.704770006605647,-31.643743902735316,0.86919516851764611,8.3435715333891398,-0.18224550840602446,-0.44651608061461329,-10.1805555096802,-28.660274638965536,0.67394954924085226,8.1992815635727467,-0.41393419509722357,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.2512853,2,0.4700160000000001,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.575356502354923,1.222882174911798,2.5745764945795906,-3.100820184659312,-0.70341847108051292,0.51998294114005561,0.00035610946322728857,0,-0.0096149555071367906,0.00035610946322728857,0.0010683283896818657,0,-0.11946894280631364,-10.393798024149286,-28.86932583903781,1.0193699330239865,8.0673299927073785,-0.53740050891859503,4.1560846506790032e-17,-11.705048188197573,-31.643475898858654,0.86917343963556404,8.3439577910534926,-0.18225793480791788,-0.40143264318952776,-10.334729213955818,-28.976915744056214,0.71425756961577036,8.2139109302363718,-0.39058231125141768,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.2712853,2,0.52998400000000001,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753598247143028,1.2228817002890293,2.5742950432778526,-3.1008163876771637,-0.70338572210948436,0.51998294114005561,0,0,-0.016737144771682564,0.00035610946322728857,0.0014244378529091543,-0.00035610946322728857,-0.91592856151507118,-10.234506100407534,-29.15782676347856,0.4616014791052015,8.1684877355626444,-0.43624276606333007,8.527113100990467e-17,-11.705631344000096,-31.642922161733932,0.86912517010850276,8.3447733721087722,-0.18227953426294541,-0.35563132593966457,-10.490090671701873,-29.291483976093783,0.75480171316482259,8.228972195153105,-0.36695763370801188,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.2912853,2,0.58956800000000009,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753631470736824,1.2228812256662609,2.5739124973264187,-3.100814014563321,-0.70334585379692793,0.51998389038559267,0,0,-0.022434896183319179,0,0.0028488757058183086,0,0.15929192374175152,-10.71238187163279,-29.427094292956593,1.2886374625020207,8.1368759409203726,-0.40463097142105975,7.0584093624654607e-17,-11.706443650670574,-31.642152694321773,0.86904759140720844,8.3458697637913275,-0.1823056130611288,-0.31054788851457898,-10.644663858124792,-29.60512083898303,0.79537273080074722,8.2440098229373682,-0.34361731187603983,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.3112853,2,0.64800000000000013,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753636216964511,1.2228807510434923,2.57337000350199,-3.1008125906950155,-0.70326801566288921,0.5199843650083612,0,-0.00035610946322728857,-0.02991319491109224,0.00035610946322728857,0.0046294230219547511,0,0.31858384748350305,-10.553089947891037,-29.888695772061794,0.92320295821040299,8.1684877355626444,-0.13276953749753523,6.2361675142010356e-17,-11.707546741109228,-31.641113242875512,0.86892404183738259,8.3474783264089893,-0.18233967913075147,-0.26633609649620837,-10.796113804126684,-29.909125547141244,0.83452458981072075,8.25916016851615,-0.32067391327296729,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.3312852,2,0.70451200000000003,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753659948102936,1.2228807510434923,2.5727188210635683,-3.1008106922039413,-0.70318543130116518,0.51998531425389827,0,0,-0.038459822028547162,0,0.0035610946322728858,0,-0.43805279028981664,-10.71238187163279,-30.254130276353411,0.92320295821040299,8.2000995302049144,-0.53740050891859503,-2.558719623085567e-17,-11.708925467506413,-31.639820449187209,0.8687787808455073,8.3493783025950279,-0.1823806567625634,-0.22357704682236268,-10.943770273822881,-30.200482111821547,0.87295091157816884,8.2747363205443918,-0.29849385000675105,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.3512852,2,0.75833600000000012,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753697917924419,1.2228798017979552,2.5717975782698534,-3.1008073698445617,-0.70311139014927471,0.5199857888766668,0.00035610946322728857,0,-0.051635872167956842,0.00035610946322728857,0.0035610946322728858,0,-0.43805279028981664,-11.190257642858043,-30.081029721688964,1.1155369078375703,8.1684877355626444,-0.30347322856579484,2.0838598031623509e-16,-11.71100429034701,-31.637849493937004,0.86858976832618318,8.3519458157571602,-0.18243552660469034,-0.18327916778672398,-11.08472196755959,-30.469231606813114,0.90889723833516955,8.2901628532022791,-0.27738510337911326,1,1.8307835762794629,1.7616246212198707,1,1,1
1785244516.3712852,2,0.80870400000000009,0.99895870601109049,0.83108560518872288,0.045623499259131527,3,0,1,0,1.5753735887745901,1.2228793271751868,2.5706822147638104,-3.1008054713534876,-0.70303924748845825,0.51998626349943533,0.00035610946322728857,0,-0.063743593917684652,0,0.0039172040955001743,0.00035610946322728857,0.15929192374175152,-11.469018509406109,-30.908065705085782,1.1155369078375703,8.4087373748438985,-0.26553907499507046,1.5588523964002931e-16,-11.713619940922085,-31.635376284511675,0.86835629191136532,8.3550007952563554,-0.18249726242286901,-0.14516889361535751,-11.217368024778299,-30.719046830075644,0.94306327868920525,8.3053126345426431,-0.25770958540936156,1,1.8307835762794629,1.7616246212198707,1,1,1
