# source,实体 FREE (DI bit 5)
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1785027186.7912345,ACTIVE,零力拖拽 ACTIVE（单姿态预检警告）；请轻扶并观察，不要猛拉
1785027186.7321682,7,0,0,0,inf,0,0,1,0,-0.00060277091603179597,-0.0028268532093585642,0.0022392702219196955,-0.00094734704598383043,0.0015183182365241851,-0.0015653058906085534,0,-0.00035610946322728857,0,-0.00035610946322728857,0.00035610946322728857,0,0.47787577122525454,-0.27876086654806514,0.28850092444075093,0.19233394962716727,0,-0.10115774285526494,3.492623396721175e-18,-0.23767644071054905,-0.28981956969275957,-0.0043024818160581789,-0.0039749389094495061,-6.2769621123400524e-06,0.47787577122525454,-0.27876086654806514,0.28850092444075093,0.19233394962716727,0,-0.10115774285526494,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.7521682,7,0.0046719999999999999,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015173689909871273,-0.0015653058906085534,0,0,0,0.00035610946322728857,-0.00035610946322728857,0,0.79645961870875759,-0.27876086654806514,0.65393542873236876,0.4616014791052015,-0.031611794642270291,-0.031611794642270291,2.4627690785076906e-18,-0.23767676715545077,-0.28981925557951582,-0.0043024818155314335,-0.0039743575227677731,-6.2760573338527276e-06,0.47564313562209015,-0.27856892163570285,0.28579901255969625,0.19129062590733742,4.5531505034540909e-05,-0.10068516320238501,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.7721682,7,0.018176000000000001,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015178436137556562,-0.0015653058906085534,0,0,-0.00035610946322728857,0,0,0,0.15929192374175152,-0.27876086654806514,0.19233394962716727,0.28850092444075093,0.069545948212994646,-0.031611794642270291,1.9121133639276768e-18,-0.23767623495977425,-0.28981976767117573,-0.004302481814784302,-0.0039746482157356974,-6.2765097774257714e-06,0.46918990120746429,-0.27801411228431638,0.27827425511150639,0.18875988584927836,-7.2243205969212043e-05,-0.099319213802969361,1,1.8307835762794629,1.7616246212198707,1,1,1
# event,1785027186.9852936,EXITING,实体 FREE 松开：正常退出请求；保持力矩控制并增强阻尼，静止后切回位置保持
1785027186.892168,7,0.24166399999999999,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015178436137556562,-0.0015657805133770825,0,0,0,0.00035610946322728857,0,-0.00035610946322728857,0.15929192374175152,-0.43805279028981664,0,0,-0.031611794642270291,-0.26553907499507046,1.4940421248359015e-18,-0.23767623578806288,-0.28981976687417654,-0.004302481814675645,-0.0039746477632921296,-6.2765096358660271e-06,0.36239040084787466,-0.26883219034007994,0.14874163289482031,0.14468936474707619,-0.00096052927706822915,-0.076648975188933918,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.9124224,7,0.29619102071294223,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015173689909871273,-0.0015657805133770825,-0.00035610946322728857,0,0,0,-0.00035610946322728857,-0.00035610946322728857,0,-0.11946894280631364,0.096166974813583633,0.19233394962716727,0,-0.10115774285526494,2.0447507789751186e-18,-0.23767676798373941,-0.28981925478251658,-0.0043024818154227765,-0.0039743570703242026,-6.2760571923032713e-06,0.33676059012793469,-0.26659212545922639,0.11720768025771963,0.13409200428883603,-0.0011130691739561125,-0.071133486954351607,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.9324224,7,0.35273224217587207,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015178436137556562,-0.0015657805133770825,0,0,0,0.00035610946322728857,0,-0.00035610946322728857,0.31858384748350305,-0.11946894280631364,0.19233394962716727,-0.26926752947803417,0.17070369106825958,-0.031611794642270291,1.4940421248359015e-18,-0.23767623578806288,-0.28981976687417654,-0.004302481814675645,-0.0039746477632921296,-6.2765096358660271e-06,0.30931357895944644,-0.26426899262112175,0.08450857029653619,0.12284930195909431,-0.0014019864174053477,-0.065414259628413018,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.9524224,7,0.41118370247400182,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094687242321530142,0.0015178436137556562,-0.0015653058906085534,0,0,0,0,0.00035610946322728857,0,0.15929192374175152,-0.75663663777331969,0.38466789925433453,-0.076933579850866907,0,-0.063223589284540582,1.9121133639276768e-18,-0.23767623495977425,-0.28981976767117573,-0.004302481814784302,-0.0039746482157356974,-6.2765097774257714e-06,0.28138104229023531,-0.26186753561681136,0.050704881040841698,0.11148025370559039,-0.001698410272758801,-0.059565908412652996,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.9724224,7,0.4707774016073315,0,0,inf,0,0,1,0,-0.00060229629326326696,-0.0028268532093585642,0.0022392702219196955,-0.00094734704598383043,0.0015178436137556562,-0.0015653058906085534,0,0,0,-0.00035610946322728857,0,0,0,-0.27876086654806514,0.096166974813583633,-0.17310055466445054,-0.13276953749753523,-0.031611794642270291,3.4517738675094304e-18,-0.23767697290622369,-0.28981905760110144,-0.0043024818168046113,-0.0039746482164824785,-6.2765096687684239e-06,0.25290265735672962,-0.25941949785144708,0.016240945997489098,0.099886599682765559,-0.0018711745596588357,-0.053537918360313734,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027186.9924223,6,0.53074533957586134,0,0,inf,0,0,1,1,-0.00060229629326326696,-0.0028268532093585642,0.0022387955991511662,-0.00094734704598383043,0.0015178436137556562,-0.0015653058906085534,0,0,-0.00035610946322728857,0,0,0,0.63716769496700609,0,-0.26926752947803417,-0.076933579850866907,-0.10115774285526494,-0.031611794642270291,2.8712696103574445e-19,-0.23768621609503535,-0.28981016357932815,-0.0043020787399705822,-0.0039743575236449993,-6.2760572459340975e-06,2.8712696103574445e-19,-0.23768621609503535,-0.28696128787350983,-0.0043020787399705822,-0.0039743575236449993,-6.2760572459340975e-06,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027187.0124223,6,0.59031951637959124,0,0,inf,0,0,1,1,-0.00060277091603179597,-0.0028268532093585642,0.0022387955991511662,-0.00094734704598383043,0.0015178436137556562,-0.0015653058906085534,-0.00035610946322728857,-0.00035610946322728857,0,-0.00035610946322728857,0.00035610946322728857,0,-0.11946894280631364,-0.11946894280631364,-0.36543450429161783,-0.26926752947803417,0.069545948212994646,-0.031611794642270291,2.8712696103574445e-19,-0.23768621609503535,-0.28981016357932815,-0.0043020787399705822,-0.0039743575236449993,-6.2760572459340975e-06,0.0042733135587274635,-0.23341290253630789,-0.28981016357932815,-0.0028776408870614277,-0.0048646311817132203,-6.2760572459340975e-06,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027187.0324223,6,0.64873193201852086,0,0,inf,0,0,1,1,-0.00060229629326326696,-0.0028268532093585642,0.0022383209763826373,-0.00094734704598383043,0.0015173689909871273,-0.0015653058906085534,0.00035610946322728857,0,0,0,0,0,-0.27876086654806514,-0.59734471403156819,-0.17310055466445054,-0.26926752947803417,-0.063223589284540582,-0.063223589284540582,6.054178517282783e-19,-0.23769599147954873,-0.28980075746587064,-0.0043016756638822786,-0.0039737761378369086,-6.2751523795224853e-06,-0.0042733135587274627,-0.23769599147954873,-0.28980075746587064,-0.0043016756638822786,-0.0039737761378369086,-6.2751523795224853e-06,1,1.8307835762794629,1.7616246212198707,1,1,1
1785027187.0524223,6,0.70521458649265079,0,0,inf,0,0,1,1,-0.00060277091603179597,-0.0028268532093585642,0.0022383209763826373,-0.00094734704598383043,0.0015173689909871273,-0.0015653058906085534,-0.00035610946322728857,-0.00035610946322728857,0.00035610946322728857,0,-0.00035610946322728857,0,-0.11946894280631364,-0.11946894280631364,-0.17310055466445054,-0.076933579850866907,0.107480101783719,-0.063223589284540582,6.054178517282783e-19,-0.23769599147954873,-0.28980075746587064,-0.0043016756638822786,-0.0039737761378369086,-6.2751523795224853e-06,0.0042733135587274635,-0.23342267792082128,-0.29264963317168896,-0.0043016756638822786,-0.0030835024797686871,-6.2751523795224853e-06,1,1.8307835762794629,1.7616246212198707,1,1,1
