# source,软件服务
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1784951169.855335,ACTIVE,零力拖拽 ACTIVE；末端灯环应由固件进入蓝色零力示教状态
1784951169.8616681,1,0.040664286176956582,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097000021386741,0.15982257258337232,-0.70429604857952299,-0.23524250361646878,0,0,0,-0.00035610946322728857,0,-0.00035610946322728857,0.31858384748350305,-36.398204574990217,18.867960458425109,-0.26926752947803417,0.20863784463898394,0,8.8952671221358086e-16,-36.635223908967447,18.199092836357089,0.89882194094233558,0.43254519816099779,0.00068981633703973542,0.15281443136903902,-36.407842797016542,18.656248607168852,-0.31399325882353013,0.34511343636888137,0.06676198768719778,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.8816681,1,0.069777475543551556,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097000021386741,0.15982257258337232,-0.70429652320229152,-0.23524202899370025,0,0,0.00035610946322728857,0,0,0.00035610946322728857,-0.11946894280631364,-36.557496498731972,18.675626508797944,-0.36543450429161783,0.44256512499178408,0.13909189642598929,7.2854297755594785e-16,-36.635223538929452,18.19909248029791,0.89882197614620585,0.43254499823967513,0.00068981605736261986,0.14817693542857624,-36.414743159949843,18.642303945385965,-0.27721787864709102,0.34776673491525473,0.064725316209636258,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.9016681,1,0.10539092152454647,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097000021386741,0.15982257258337232,-0.70429604857952299,-0.23524202899370025,0,0,0,0,0,0,0.31858384748350305,-37.353956117440731,18.771793483611525,-0.17310055466445054,0.37301917677878943,0.037934153570724355,9.5091154710233918e-16,-36.635223909524385,18.19909283689298,0.89882194101359225,0.43254519846056155,0.0006898163569264271,0.14250400110719064,-36.42318426107591,18.625404185978404,-0.23219335247755435,0.35101248058464485,0.062289137024067937,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.9219537,1,0.14736470029221743,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097009513842112,0.15982257258337232,-0.70429604857952299,-0.23524202899370025,0.00035610946322728857,0,0,0,0,0.00035610946322728857,0.63716769496700609,-36.716788422473726,18.406358979319908,-0.17310055466445054,0.34140738213651917,0.13909189642598929,3.8821295507515992e-16,-36.635222239931764,18.199091230370225,0.89882188353345838,0.43254479361250009,0.00068981574851686934,0.13571108430160944,-36.433132612148292,18.605402030313776,-0.17912774060725409,0.3548378194640856,0.059382959963240424,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.9419537,1,0.19373997492471579,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097004767614428,0.15982257258337232,-0.70429604857952299,-0.23524202899370025,0,0,0,0,0,0.00035610946322728857,0.15929192374175152,-36.398204574990217,18.406358979319908,-0.076933579850866907,0.30979558749424885,0,-2.7529627193765679e-17,-36.635223074730227,18.199092033633679,0.89882191227362662,0.4325449960365797,0.00068981605272172618,0.12843071043031484,-36.444124533186539,18.583302731528857,-0.12049749784785632,0.35906438116821532,0.05618973796900522,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.9620872,1,0.24465058360977684,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097009513842112,0.15982257258337232,-0.70429604857952299,-0.23524250361646878,0,0,-0.00035610946322728857,0,0,0,0.15929192374175152,-35.123869185056208,18.598692928947077,-0.17310055466445054,0.37301917677878943,0,5.4868305082974176e-16,-36.635222239374826,18.199091229834327,0.89882188346220182,0.43254479331293605,0.00068981572863025626,0.12032106163400808,-36.456191084907736,18.559113096581495,-0.056133441195257483,0.36370420296951378,0.052700255215582782,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951169.9820871,1,0.29864868406613665,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836508426260239,-1.2097004767614428,0.15982257258337232,-0.70429604857952299,-0.23524202899370025,0,0,0.00035610946322728857,0,-0.00035610946322728857,0.00035610946322728857,0.31858384748350305,-37.353956117440731,18.771793483611525,-0.17310055466445054,0.27186143392352452,0.20863784463898394,-2.7529627193765679e-17,-36.635223074730227,18.199092033633679,0.89882191227362662,0.4325449960365797,0.00068981605272172618,0.11171960033391404,-36.468989838036904,18.533238892985342,0.012134010837761944,0.36864153552254514,0.048966130027599912,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951170.0020871,1,0.35529094662169647,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836460963983386,-1.2097009513842112,0.15982257258337232,-0.70429604857952299,-0.23524250361646878,0,0,0,0,-0.00035610946322728857,0,0.15929192374175152,-36.079620727506715,18.675626508797944,0,0.37301917677878943,0,3.2844438642692076e-16,-36.635205335704121,18.199092033097781,0.8988219122015555,0.43254499573725114,0.00068981603283459669,0.10269694536635365,-36.482408799614319,18.50631812382856,0.083744354696795476,0.37380377607141085,0.045081987829996922,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
1784951170.0220873,1,0.41380937127645623,0.99991546938290887,0.99914578297565426,0.013002080170380848,2,0,1,0,1.0248035833166846,0.42836460963983386,-1.2097009513842112,0.15982257258337232,-0.70429604857952299,-0.23524250361646878,0,0,0.00035610946322728857,-0.00035610946322728857,-0.00035610946322728857,0,0.15929192374175152,-37.035372269957229,18.406358979319908,-0.17310055466445054,0.37301917677878943,0.069545948212994646,3.2844438642692076e-16,-36.635205335704121,18.199092033097781,0.8988219122015555,0.43254499573725114,0.00068981603283459669,0.093375432928760257,-36.496277710773278,18.478360855124258,0.15775780812768017,0.37913700564611991,0.04105263544699405,0.99914578297565426,1.8292196897807125,1.7601198114779182,0.99914578297565426,0.99914578297565426,0.99914578297565426
