# source,软件服务
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1784877128.7672098,ACTIVE,零力拖拽 ACTIVE；末端灯环应由固件进入蓝色零力示教状态
28.411999999999999,1,0,0,0,inf,0,0,1,0,-0.00010607550168284519,-0.00011289853742368905,-0.00049357905631097765,-0.00010845410015036805,-0.00088259427189463224,3.7076224357335263e-06,-1.1173426496272114e-15,3.1805450104845993e-15,1.1585687304264168e-14,-5.109268699255544e-14,3.626198111119164e-16,-6.0417580315118481e-16,3.4838711204786906e-06,-0.0026894669166238755,0.0050586748413080302,0.00032397657966149948,0.00082955896217727426,1.2008001474487411e-06,3.0796298592080454e-20,-0.002626810024723248,0.005042658007644597,0.00032329137960065166,0.00083014422642576984,1.2040294528412951e-06,3.4838711204786906e-06,-0.0026894669166238755,0.0050586748413080302,0.00032397657966149948,0.00082955896217727426,1.2008001474487411e-06,1,1,1,1,1,1
28.431999999999999,1,0.00013274074074074078,0,0,inf,0,0,1,0,-0.00010607550161267909,-0.00011289853716522913,-0.00049357905600899699,-0.00010845409958637475,-0.00088259427064496521,3.7076223149412613e-06,2.3490792748156891e-11,5.181455533858973e-11,5.7274147958494426e-11,9.8369053010427472e-11,2.1968760473234162e-10,-1.5814512454818722e-11,3.4834291530501267e-06,-0.0026894594613474333,0.0050586728830844911,0.00032397646758432257,0.00082955899804928275,1.2008031592279731e-06,5.2965113089985748e-20,-0.0026268100288213076,0.0050426580059373741,0.00032329137956370015,0.00083014422563383063,1.2040294516084274e-06,3.4833804798942152e-06,-0.0026894586616796425,0.0050586726694021207,0.00032397645427836239,0.00082955900032181018,1.2008034227212093e-06,1,1,1,1,1,1
28.452000000000002,1,0.00052859259259259266,0,0,inf,0,0,1,0,-0.00010607550080177219,-0.00011289853286644558,-0.00049357905139757463,-0.00010845409331672329,-0.00088259425563652627,3.7076217411780021e-06,1.5090040045345464e-10,4.4210319575781156e-10,4.682742184551592e-10,5.7922052986642902e-10,1.4314127149796614e-09,-4.1343584712789687e-11,3.4819505365308093e-06,-0.0026894359169087408,0.005058666443414195,0.00032397604468482487,0.00082955901524167078,1.2008089900589743e-06,1.0532442129910525e-20,-0.0026268101075343402,0.0050426579880951681,0.00032329137929829586,0.00083014421625049212,1.2040294370020373e-06,3.4818484915303139e-06,-0.0026894343272225504,0.0050586660002986906,0.0003239760147424776,0.00082955901388395345,1.2008092962725266e-06,1,1,1,1,1,1
28.472000000000001,1,0.0011839999999999999,0,0,inf,0,0,1,0,-0.00010607549795871307,-0.00011289851475826396,-0.00049357903235414113,-0.0001084540727047667,-0.00088259420188396831,3.7076206931274669e-06,4.1416485452587332e-10,1.4486214749961664e-09,1.5052053263987272e-09,1.5164363061610633e-09,4.0728134025323758e-09,-6.322017256146842e-11,3.4794041768596758e-06,-0.0026893968235050443,0.0050586553516262164,0.00032397528454303687,0.00082955892985082621,1.2008150562097586e-06,-4.9027085129102998e-20,-0.0026268104538878568,0.0050426579277197238,0.00032329137850439744,0.00083014418275617955,1.2040293848652906e-06,3.4792492192466128e-06,-0.0026893944697177659,0.0050586546731180805,0.00032397523763062232,0.00082955892197202714,1.2008153504969034e-06,1,1,1,1,1,1
28.492000000000001,1,0.0020954074074074078,0,0,inf,0,0,1,0,-0.00010607549174945774,-0.00011289846818041127,-0.00049357898437918379,-0.00010845402849923858,-0.00088259407806923207,3.7076192898055638e-06,7.9874115425005505e-10,3.2939348689636287e-09,3.3449904422206275e-09,2.9195501541373584e-09,8.3863469281305527e-09,-7.8067260316119598e-11,3.4758182819260852e-06,-0.0026893426747667498,0.0050586395199629852,0.00032397418581119286,0.00082955869503868718,1.2008206993845382e-06,-8.8215631235862457e-22,-0.0026268113718385003,0.0050426577994824081,0.00032329137731873693,0.00083014410606747663,1.2040292654942897e-06,3.475612501741287e-06,-0.0026893395804530595,0.0050586386030875901,0.00032397412204088097,0.00082955867874966909,1.20082096587347e-06,1,1,1,1,1,1
28.512,1,0.0032592592592592591,0,0,inf,0,0,1,0,-0.00010607548107532949,-0.00011289837437900019,-0.00049357889009016276,-0.00010845395143643799,-0.00088259384891120618,3.7076176733208399e-06,1.2771424427011177e-09,6.1708904385897028e-09,6.1070115954664928e-09,4.783935185364557e-09,1.4539243815897465e-08,-8.4961976884068757e-11,3.4712380247662165e-06,-0.0026892739296408164,0.0050586189077994927,0.00032397275239544256,0.00082955827792074944,1.2008257276683599e-06,1.9587913850424315e-19,-0.002626813267729637,0.0050426575884943902,0.00032329137690617773,0.00083014396541510342,1.2040290465610422e-06,3.4709837103399637e-06,-0.002689270117207117,0.0050586177513192131,0.00032397267203075988,0.00082955825179060691,1.2008259644239092e-06,1,1,1,1,1,1
28.532,1,0.0046719999999999999,0,0,inf,0,0,1,0,-0.00010607546511742783,-0.00011289821094617736,-0.00049357873009370223,-0.00010845383240010165,-0.00088259347621288953,3.7076160070981246e-06,1.8242220784788848e-09,1.02564854660014e-08,9.877955656751032e-09,7.1006309455583768e-09,2.266142410398594e-08,-8.3893198242567101e-11,3.4657063141094506e-06,-0.0026891910309469842,0.0050585935011096834,0.00032397098985351358,0.00082955765236286086,1.2008301303448621e-06,3.6267890482113872e-20,-0.0026268166457947138,0.0050426572956849764,0.0003232913798270534,0.0008301437392502156,1.2040286945241515e-06,3.4654054081096395e-06,-0.002689186522341121,0.0050585921049703534,0.00032397089318704199,0.00082955761519942035,1.2008303319963611e-06,1,1,1,1,1,1
28.552,1,0.0063300740740740748,0,0,inf,0,0,1,0,-0.00010607544327534413,-0.00011289795203950348,-0.00049357848346165412,-0.000108453662456931,-0.00088259291940939733,3.7076144367986785e-06,2.4222968988990648e-09,1.5719858291072439e-08,1.4727192562906856e-08,9.8606248094532526e-09,3.2863181943791668e-08,-7.5206635926236105e-11,3.4592572620912664e-06,-0.002689094416994445,0.005058563300797631,0.00032396890384133657,0.00082955679566039072,1.2008339408349853e-06,1.4933775443372233e-19,-0.0026268221063261176,0.0050426569408979598,0.00032329139025515758,0.00083014340573729813,1.2040281753959657e-06,3.4589112019428551e-06,-0.0026890892341642839,0.005058561665057873,0.00032396879114311928,0.00082955674637555138,1.200834118299227e-06,1,1,1,1,1,1
28.571999999999999,1,0.0082299259259259287,0,0,inf,0,0,1,0,-0.00010607541508278473,-0.00011289756848764654,-0.00049357812798778156,-0.00010845343284149322,-0.00088259213584596097,3.7076131169655469e-06,3.0619828252769933e-09,2.272708780682342e-08,2.0714767097837029e-08,1.3056087892059365e-08,4.5244452034999967e-08,-5.9271998495343328e-11,3.4519149952293954e-06,-0.0026889845295466684,0.0050585283150277657,0.00032396649963895951,0.00082955568673268867,1.200837225061102e-06,3.7070444986320634e-20,-0.0026268303450647569,0.0050426565646551997,0.00032329141410597495,0.00083014294301689241,1.2040274551515645e-06,3.4515247398313463e-06,-0.0026889786947850583,0.0050585264402640377,0.0003239663711689683,0.00082955562429496018,1.2008373769118048e-06,1,1,1,1,1,1
28.591999999999999,1,0.010368000000000002,0,0,inf,0,0,1,0,-0.00010607538013029938,-0.00011289702781880351,-0.00049357764031654483,-0.0001084531349242468,-0.00088259108093158289,3.7076121772727788e-06,3.7415154436865877e-09,3.1444235067775612e-08,2.7896557002762918e-08,1.6681218478019238e-08,5.9900220554730855e-08,-3.6428550205674737e-11,3.4436944536297722e-06,-0.002688861819942749,0.0050584885561716694,0.00032396378194465424,0.0008295543050983224,1.2008400255464176e-06,-1.7136713769077263e-19,-0.0026268421536962995,0.0050426562292912409,0.00032329145912191623,0.00083014232936120841,1.2040264999709279e-06,3.4432605261691418e-06,-0.0026888553561639234,0.005058486443093038,0.00032396363790527773,0.00082955422848853737,1.2008401554107283e-06,1,1,1,1,1,1
28.611999999999998,1,0.012740740740740742,0,0,inf,0,0,1,0,-0.00010607533798800972,-0.00011289629423316683,-0.00049357699598218119,-0.00010845276017690253,-0.00088258970819410365,3.7076117562762079e-06,4.4656315056035201e-09,4.2039400626738066e-08,3.6327637364635282e-08,2.0731817511406943e-08,7.6923784614749929e-08,-6.9475233953671143e-12,3.434602689809603e-06,-0.0026887267543059877,0.0050584440381134192,0.00032396075495453821,0.0008295526302254712,1.200842381380481e-06,2.8509887285913121e-20,-0.0026268584211824918,0.0050426560196661962,0.00032329153492889108,0.00083014154324862193,1.2040252763549441e-06,3.4341252639517937e-06,-0.0026887196852960408,0.0050584416875446283,0.00032396059554803649,0.00082955253841043419,1.2008424885342016e-06,1,1,1,1,1,1
28.632000000000001,1,0.015344592592592595,0,0,inf,0,0,1,0,-0.00010607528815054224,-0.00011289532855141005,-0.00049357616941581028,-0.0001084523001342319,-0.00088258796929796546,3.7076119792089912e-06,5.244502656274511e-09,5.4684192645996775e-08,4.6063862269160651e-08,2.5205169523393501e-08,9.6408711959183561e-08,2.8952533683627885e-11,3.4246401848681866e-06,-0.0026885798183585198,0.00505839477569,0.00032395742250599822,0.00082955064113201355,1.2008443152962616e-06,2.0126090912800897e-19,-0.0026268801355202906,0.0050426560437677971,0.00032329165308609233,0.00083014056341047923,1.2040237511982304e-06,3.4241191343023197e-06,-0.0026885721689973345,0.0050583921882961366,0.00032395724793291084,0.0008295505330430965,1.200844400878894e-06,1,1,1,1,1,1
28.652000000000001,1,0.018176000000000001,0,0,inf,0,0,1,0,-0.00010607522998107299,-0.00011289408813031088,-0.00049357513391612429,-0.00010845174637541533,-0.00088258581402111957,3.7076129704161076e-06,6.0928251642378315e-09,6.9554850931655114e-08,5.7162675985999144e-08,3.0099803762536075e-08,1.1845006515631829e-07,7.1130075247829065e-11,3.4138019440684353e-06,-0.0026884215220853687,0.0050583407840317238,0.00032395378824201857,0.00082954831610800375,1.2008458370336288e-06,1.740186181890999e-19,-0.0026269083861927812,0.0050426564332671456,0.00032329182713276166,0.00083013936885066749,1.2040218918196146e-06,3.4132368887957876e-06,-0.0026884133185958777,0.0050583379605826902,0.00032395359866822023,0.00082954819063724172,1.2008459024608815e-06,1,1,1,1,1,1
28.672000000000001,1,0.021231407407407407,0,0,inf,0,0,1,0,-0.00010607516267224781,-0.0001128925267597225,-0.00049357386160497896,-0.00010845109049828494,-0.00088258319021683462,3.7076148533543574e-06,7.0291215420300059e-09,8.6833158009528589e-08,6.9684158824612933e-08,3.5415177311335969e-08,1.4314517679345317e-07,1.1949491749298055e-10,3.4020783369869897e-06,-0.0026882524045092697,0.0050582820786958848,0.00032394985569843282,0.00082954563254515612,1.2008469490771841e-06,1.4930936066924558e-19,-0.0026269443670616788,0.0050426573440970606,0.00032329207263797651,0.00083013793885812991,1.2040196659816166e-06,3.4014686875144734e-06,-0.002688243674691582,0.0050582790199720376,0.00032394965130195082,0.00082954548853524199,1.2008469932732195e-06,1,1,1,1,1,1
28.692,1,0.024507259259259263,0,0,inf,0,0,1,0,-0.00010607508520887876,-0.00011289059454711037,-0.00049357232337410295,-0.00010845032410244926,-0.00088258004376484678,3.7076177479278272e-06,8.0751745054249157e-09,1.0670719311217059e-07,8.3690905819725099e-08,4.115143787279188e-08,1.7059407784561198e-07,1.7400190741485798e-10,3.389455793958355e-06,-0.0026880730385755512,0.0050582186763203285,0.00032394562849710702,0.00082954256681832953,1.2008476383340791e-06,8.4238452698352732e-20,-0.0026269893795778025,0.0050426589570691368,0.00032329240725344801,0.00083013625301502417,1.2040170419031414e-06,3.3888007782967653e-06,-0.002688063812057342,0.0050582153831560655,0.00032394540946766183,0.00082954240305949079,1.2008476643718101e-06,1,1,1,1,1,1
28.712,1,0.028000000000000008,0,0,inf,0,0,1,0,-0.00010607499633596973,-0.00011288823778343726,-0.00049357048883802435,-0.000108449438778635,-0.00088257631851273999,3.7076217749287821e-06,9.2556374979748258e-09,1.2937198367081906e-07,9.9248351923774059e-08,4.7309265821119846e-08,2.0089970677843937e-07,2.3464685117891688e-10,3.3759172817910496e-06,-0.0026878840362652024,0.005058150594994342,0.00032394111047085345,0.0008295390942123582,1.2008478974421779e-06,-4.7977682370254656e-20,-0.0026270448366744474,0.0050426614787547463,0.00032329285078744585,0.00083013429121412969,1.2040139882865832e-06,3.3752159641077161e-06,-0.0026878743447656967,0.0050581470684749989,0.0003239408770099886,0.00082953890944308616,1.2008478985589885e-06,1,1,1,1,1,1
28.731999999999999,1,0.031706074074074081,0,0,inf,0,0,1,0,-0.00010607489453473562,-0.00011288539879661386,-0.00049356832626834546,-0.00010844842610158167,-0.00088257195621910256,3.7076270533731304e-06,1.0597718497836449e-08,1.55030085616567e-07,1.164248369832936e-07,5.3889716987080664e-08,2.3416800938214825e-07,3.0142916672361751e-10,3.3614426846268869e-06,-0.0026876860539764517,0.0050580778555671911,0.00032393630579545426,0.00082953518888745999,1.2008476994452424e-06,4.5294771165485734e-20,-0.0026271122668779646,0.0050426651423039499,0.00032329342527343886,0.00083013203367353675,1.2040104743406827e-06,3.3606939824708638e-06,-0.0026876759315829085,0.0050580740967359162,0.00032393605811692212,0.00082953498178289569,1.2008476770609688e-06,1,1,1,1,1,1
