# source,实体 FREE (DI bit 5)
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1786430521.9490561,ACTIVE,零力拖拽 ACTIVE；末端灯环应由固件进入蓝色零力示教状态
1786430521.9019022,1,0,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031296150734031962,0.20368768347358854,-0.77441396866538226,-0.62306103938640955,-1.8044621335743123,1.7260919474120395,-0.00071221892645457715,-0.00071221892645457715,-0.00035610946322728857,0,-0.00035610946322728857,0.00035610946322728857,-1.0752204852568228,-34.805285337572705,21.906836862534352,-2.8465424544820759,3.4583303338643701,-0.063223589284540582,-2.0872450360968908e-15,-32.805205398840094,22.060406590952116,-4.5913188556043689,3.3938776425192203,-0.59717471613212392,-1.0752204852568228,-34.805285337572705,21.906836862534352,-2.8465424544820759,3.4583303338643701,-0.063223589284540582,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430521.9230671,1,0.0052237082542287263,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031289506015272556,0.20368151337759766,-0.77441586715645638,-0.62306056476364102,-1.8044611843287752,1.7260919474120395,0,0,-0.00035610946322728857,0,0,0,-0.43805279028981664,-34.327409566347448,22.003003837347936,-2.6542085048549082,3.4267185392220996,-0.23392728035280017,-1.8180105316144279e-15,-32.804904780755592,22.060390891726126,-4.5913039930781769,3.3939190662580665,-0.59718090418280256,-1.0696038471328708,-34.794835933146459,21.907923871554694,-2.855656579732901,3.4579938681941096,-0.06601282651778044,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430521.9447858,1,0.020806238930778084,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031288082146966968,0.20367866564098649,-0.77441539253368785,-0.62306056476364102,-1.8044611843287752,1.7260919474120395,-0.00035610946322728857,0,0,0,0,-0.00035610946322728857,-0.75663663777331969,-34.486701490089203,22.272271366825972,-3.0196430091465261,3.5278762820773646,-0.031611794642270291,-9.6623419985550352e-16,-32.804753132054032,22.060371198129573,-4.5912937202137254,3.3939464304628912,-0.59718499711064188,-1.0524218595814294,-34.763661786515968,21.910031334604824,-2.8828441661916662,3.4569907469869028,-0.074269218212204183,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430521.9663107,1,0.045506392364022513,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031287607524198437,0.20367249554499561,-0.77441491791091932,-0.62306056476364102,-1.8044616589515436,1.7260919474120395,0,-0.00035610946322728857,0,0,0,-0.00035610946322728857,-0.91592856151507118,-34.805285337572705,22.003003837347936,-2.9427094292956593,3.4267185392220996,-0.031611794642270291,-1.6392120408444122e-15,-32.804423892142992,22.060327699224437,-4.591272669191377,3.3939977856380739,-0.59719266410442307,-1.0262910799768912,-34.71380602021506,21.913821676773054,-2.9259388322020028,3.455402791683007,-0.087458495810167333,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430521.9876513,1,0.078146834169152898,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031286658278661381,0.20365493450256003,-0.77441444328815079,-0.62306103938640955,-1.8044621335743123,1.7260919474120395,0,-0.0014244378529091543,-0.00035610946322728857,0,0,0,-0.75663663777331969,-34.96457726131446,21.906836862534352,-2.5580415300413248,3.4962644874350945,-0.031611794642270291,-5.2313432448783392e-16,-32.803498527870538,22.06021527444129,-4.5912190607636267,3.3941434652068327,-0.59721447582449783,-0.99119540830018182,-34.647142710289422,21.919107787425354,-2.9828834079119608,3.4533143332835521,-0.10495328654281755,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430522.0087373,1,0.11745458204374042,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031285709033124325,0.20356380693100248,-0.77441444328815079,-0.62306198863194662,-1.8044630828198494,1.7260919474120395,0.00035610946322728857,-0.0060538608748639056,0,0,-0.00035610946322728857,0,-1.2345124089985742,-34.805285337572705,22.176104392012387,-3.0196430091465261,3.4583303338643701,-0.10115774285526494,-1.9332002361774347e-15,-32.798729489119431,22.059663941909957,-4.5909415806962794,3.3948882685154897,-0.5973259214379667,-0.94935824391198786,-34.562341525995365,21.924787103267381,-3.051430124769031,3.4509428722982065,-0.12595635547620826,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430522.0303338,1,0.16404065516834723,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031284759787587268,0.20345701680808345,-0.77441301941984519,-0.62306293787748368,-1.8044635574426178,1.7260919474120395,0,-0.0039172040955001743,0.00035610946322728857,0,0,0,-1.2345124089985742,-34.327409566347448,22.003003837347936,-3.3850775134381439,3.5278762820773646,-0.063223589284540582,-1.3073174270558652e-15,-32.793137545757915,22.059015171106758,-4.590611718084598,3.3957771344740331,-0.59745892807126988,-0.89884061240486557,-34.470510650593262,21.931515404404397,-3.1326407191424104,3.4480690660535029,-0.15085990427319962,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430522.0513132,1,0.2145173055173335,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031284759787587268,0.20335687140392383,-0.7744115955515396,-0.62306673485963182,-1.8044649813109233,1.7260914727892711,0,-0.0053416419484093288,0,0,0.00035610946322728857,0,-0.91592856151507118,-35.601744956281465,21.637569333056319,-3.3081439335872771,3.4583303338643701,-0.23392728035280017,-3.5900373385883144e-15,-32.787876186820981,22.058389542441276,-4.5903174455843763,3.3966080433442629,-0.59758307920882636,-0.84456708392249014,-34.36610619208934,21.939347535071917,-3.2206123670018534,3.445025734708258,-0.1778529472407151,1,1.8307835762794629,1.7616246212198707,1,1,1
1786430522.0724139,1,0.26957096030757643,0.9984751675921415,1.0341179147231447,0.055202714623874154,4,0,1,0,0.031285234410355793,0.20326906619174598,-0.77441207017430813,-0.62306815872793742,-1.8044659305564603,1.7260909981665025,0,-0.0021366567793637313,0,0,-0.00035610946322728857,-0.00035610946322728857,-0.27876086654806514,-33.570772928574129,22.079937417198803,-3.5774114630653115,3.5278762820773646,-0.10115774285526494,-2.4986116691286253e-15,-32.783281931512157,22.057859325357196,-4.5900543609727809,3.3973225099320916,-0.59768964564634852,-0.78537226650376346,-34.257647949520539,21.947548132865521,-3.3165426334224688,3.4419484958840507,-0.20723601764641553,1,1.8307835762794629,1.7616246212198707,1,1,1
