# source,软件服务
stamp,status,handoff_progress,model_alignment,model_scale_estimate,model_normalized_residual,model_excited_joints,model_direction_mismatches,model_validation_passed,settling,position_elfin_joint1,position_elfin_joint2,position_elfin_joint3,position_elfin_joint4,position_elfin_joint5,position_elfin_joint6,velocity_elfin_joint1,velocity_elfin_joint2,velocity_elfin_joint3,velocity_elfin_joint4,velocity_elfin_joint5,velocity_elfin_joint6,measured_effort_elfin_joint1,measured_effort_elfin_joint2,measured_effort_elfin_joint3,measured_effort_elfin_joint4,measured_effort_elfin_joint5,measured_effort_elfin_joint6,gravity_effort_elfin_joint1,gravity_effort_elfin_joint2,gravity_effort_elfin_joint3,gravity_effort_elfin_joint4,gravity_effort_elfin_joint5,gravity_effort_elfin_joint6,commanded_effort_elfin_joint1,commanded_effort_elfin_joint2,commanded_effort_elfin_joint3,commanded_effort_elfin_joint4,commanded_effort_elfin_joint5,commanded_effort_elfin_joint6,effective_scale_elfin_joint1,effective_scale_elfin_joint2,effective_scale_elfin_joint3,effective_scale_elfin_joint4,effective_scale_elfin_joint5,effective_scale_elfin_joint6
# event,1784990111.0855064,ACTIVE,零力拖拽 ACTIVE；末端灯环应由固件进入蓝色零力示教状态
1784990111.090625,1,0.039990737778688452,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060561865264296977,0.4598980717581303,-0.55695985179061092,0.25107117294691006,-0.18031915684229602,0.29828901907401495,-0.00035610946322728857,0,0,0.00035610946322728857,0,0,4.1017670363501013,-42.053067867822399,18.598692928947077,-1.4617380171664713,3.3887843856513755,-0.97996563391037905,-2.0120161194439597e-16,-35.150809897545024,15.630112788905562,0.72285889383893054,0.55408065723443511,0.00078596332157000607,4.244432453460167,-42.694571812386968,18.38765603245081,-1.4669448381114243,3.4392996166888778,-0.97109226961146378,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.110625,1,0.068921899602824729,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060561865264296977,0.45989902100366736,-0.55696032641337945,0.25107069832414153,-0.18031915684229602,0.29828901907401495,0,0.00035610946322728857,0,0,0,0,4.5796428075753557,-42.053067867822399,18.310192004506327,-1.2694040675393041,3.4583303338643701,-0.94835383926810879,-1.3167571264862841e-16,-35.150860069644551,15.630127408652813,0.7228595725905933,0.55408102211402543,0.00078596392047543717,4.1156919040087674,-42.468088588226784,18.304554789962573,-1.4007103656430364,3.3523497134364861,-0.94180342045504162,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.130625,1,0.10437359496936101,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060609327541149877,0.45989902100366736,-0.55696080103614798,0.25107117294691006,-0.18032010608783308,0.29828901907401495,0,0,0,0,0,-0.00035610946322728857,3.9424751126083497,-41.893775944080645,18.233258424655457,-1.2694040675393041,3.25601484815384,-0.87880789105511414,-7.7332217534141438e-16,-35.150864987775122,15.630132140999104,0.72285986353903664,0.5540812783434943,0.00078596419889473835,3.9589829710618987,-42.188656458091423,18.202723885688904,-1.3198533647297521,3.2458029648277598,-0.9057852224290297,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.150625,1,0.14557782387829729,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060656789818002766,0.45989997024920443,-0.55696175028168504,0.25107117294691006,-0.18032152995613865,0.29828949369678348,0,0,-0.00035610946322728857,0,0,0.00035610946322728857,3.7831831888665985,-41.893775944080645,18.310192004506327,-1.0963035128748535,3.1548571052985754,-0.87880789105511414,-8.3837215649200376e-18,-35.150920263463107,15.630151671561419,0.72286089348208904,0.55408200687255271,0.00078596504354750134,3.7768458213866003,-41.864883552225209,18.084941731853828,-1.2258760575986181,3.1219676012006707,-0.86432796814562862,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.170625,1,0.1917665863296335,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060704252094855667,0.45990091949474149,-0.55696222490445357,0.25107212219244712,-0.18032295382444424,0.29828949369678348,0,0,0,0.00035610946322728857,-0.00035610946322728857,0,3.6637142460602847,-41.137139306307326,18.137091449841876,-1.1924704876884371,3.0536993624433104,-0.77765014819984923,5.7693541004376502e-16,-35.150969827280555,15.630165706037227,0.72286162715780933,0.55408251321687152,0.00078596557639353545,3.5726752844616563,-41.501946419850732,17.951703234647134,-1.1207794398376663,2.9832799106773833,-0.81743995633544142,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.1909974,1,0.24314548373362374,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060751714371708567,0.45990186874027855,-0.55696317414999064,0.25107212219244712,-0.18032390306998131,0.29828996831955201,0,0,-0.00035610946322728857,0,0,0.00035610946322728857,3.6637142460602847,-40.818555458823823,17.771656945550255,-1.1924704876884371,2.9525416195880454,-0.73971599462912485,3.053518552945998e-18,-35.151024917031393,15.630185057717089,0.7228625966677531,0.5540831341492074,0.00078596625882738447,3.3455625299115317,-41.098232167134292,17.804699012567617,-1.0033466533543132,2.8287374381429249,-0.76555404061376109,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.2109976,1,0.29705623991968971,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060846638925414356,0.45990376723135262,-0.55696459801829623,0.25107307143798419,-0.18032770005212953,0.29828996831955201,0,0,0,0,-0.00035610946322728857,0,2.8672546273515271,-41.25660824911364,17.675489970736674,-1.0001365380612699,2.6490683910222503,-0.63855825177385994,1.8134973832624978e-16,-35.151130127946857,15.6302189802316,0.72286448132243208,0.55408458431946195,0.00078596815554016263,3.1072580711563171,-40.674643777607884,17.649289244571094,-0.88038818811720698,2.6668424152324977,-0.71084856449418932,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.2309976,1,0.35363322994895563,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00060894101202267257,0.45990566572242675,-0.55696602188660183,0.25107354606075266,-0.18033007316597219,0.29829044294232054,0.00035610946322728857,0,-0.00035610946322728857,-0.00035610946322728857,-0.00035610946322728857,0.00035610946322728857,3.0265465510932787,-40.818555458823823,17.675489970736674,-0.63470203376965206,2.5415882892385318,-0.70810419998685459,-5.9388664730329239e-16,-35.151235169487251,15.630252739830693,0.72286622661721456,0.55408577198391784,0.00078596955497430162,2.8563132605640602,-40.230116515607861,17.487364475204888,-0.75109922254862782,2.4968061518066698,-0.65370028960451176,1,1.8307835762794629,1.7616246212198707,1,1,1
1784990111.2509975,1,0.41210845382142164,0.99992638117119048,1.2169890291026082,0.012133929202332399,2,0,1,0,-0.00061036488032825947,0.45990756421350087,-0.55696744575490731,0.25107449530628972,-0.18033387014812041,0.29829091756508908,0,0.00035610946322728857,0,0,-0.00035610946322728857,0,2.8672546273515271,-39.384928145148059,17.310055466445053,-0.63470203376965206,2.3772069570987262,-0.70810419998685459,-1.2004250696158831e-15,-35.1513403795974,15.630286661696887,0.72286811107878002,0.55408722193950044,0.00078597125673535585,2.5986869157487829,-39.771540538718725,17.318851860322308,-0.61797911496099245,2.3210651767493768,-0.5943739131518061,1,1.8307835762794629,1.7616246212198707,1,1,1
