pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,0.0014634162477745953,0.28244647889316354,-0.36242225455352356,0.00047881131446124144,0.00024598511535935347,-0.002794507667683316,-4.286943897699889,-16.57432466532925,9.129130919053495,2.874430877178014,0.50642095016917,1.1909743631475336,0.29940817576980283,0.4001367467211493,0.16775831927514043,0.1581325474417747,0.05997583092875036,0.07565314061291653,0.0003561094632272886,5.695473222347707e-06
拟合 A,second,-0.00023493827042184173,0.27925579173501985,-0.36274484378372357,-0.0007394978700757799,0.0025596524562459646,-0.002901606295401875,1.9393791715558248,-30.52929275963006,13.236422413341648,-2.45514286699079,2.748013308252556,-1.1550949762285563,0.3242823262835049,0.505272461438652,0.21017269794329987,0.193940441424401,0.10659832765601518,0.1002567456572583,0.0003561094632272886,5.2208504538464595e-06
拟合 B,first,0.0003053841548407546,0.39775704161838366,-0.4975760358345102,0.00010554423815163042,0.35295077750931314,-0.000558595401850962,5.025660194052261,-22.936045869765454,12.368034630774996,3.028778871753816,-0.37459976651090304,1.1746942889067644,0.4001367467211499,0.4933029067009708,0.12479124077727857,0.16149109654761096,0.10590423012480962,0.06879760792917301,0.0003561094632272886,5.6954732223476795e-06
拟合 B,second,0.0027030478601877818,0.39841652995525495,-0.5020485248380512,0.0003133696829212544,0.34712989708595093,-0.0005393969108639645,6.156632852618697,-40.33968411307519,16.677757607045738,-1.7617789785848526,2.3908000287949016,-0.9409250675271752,0.5268687233501975,0.5626528856846373,0.26588690340644017,0.08392462745414457,0.0755984684440402,0.06925634878242728,0.0003561094632272886,8.543209833566934e-06
拟合 C,first,1.1936762628503675e-05,0.40090805031307813,-0.49930887169684046,-0.002760892510102251,-0.3493728930966033,0.00019035932688775804,5.834066707041648,-24.650425199036043,12.510842588373162,3.1331200394265553,1.0466665206055692,1.3322790851984816,0.37558370525286233,0.5234866791705005,0.13422012651270793,0.3406754954166462,0.07226528162709558,0.05670749783817215,0.0003561094632272886,7.593964296463609e-06
拟合 C,second,-0.00158233298242953,0.39714297468046117,-0.4978294725273356,0.00012522921747636965,-0.34849842437672723,0.0016398691275444556,-5.22477509872945,-40.957935892097865,17.935621637607415,-1.897374413072005,3.4376246083736826,-0.8091038838689085,0.30681791335624625,0.6953074224805947,0.2117415754900229,0.10850686437608612,0.0524791495940336,0.06442120000542163,0.0003561094632272886,5.695473222322445e-06
拟合 D,first,-0.0009995318193835906,0.5211062783086098,-0.6190780407096218,0.35225699767741575,0.3011227187168096,-0.2492053477848383,-4.9938018093039105,-28.879625774379555,13.391251242791522,3.8486023320396163,0.3855058356624863,1.3940801437241201,0.24561451014674357,0.4451632189777223,0.19598961589982763,0.17866364275873073,0.08719914579423389,0.06133014046731894,0.0003561094632272886,2.8477366111334668e-06
拟合 D,second,-0.0002311175571351833,0.517679786693492,-0.6228778824600341,0.35101901537912317,0.3026342142510362,-0.24774164676340255,-5.268580377758431,-48.2027316987774,19.66374217500751,-1.0655300809345067,2.3565012316080387,-0.8547829271269889,0.3469630777495645,0.42434254615128547,0.13529756943232177,0.1444298623493176,0.08795793691754732,0.06853565390800632,0.0003561094632272886,4.746227685203941e-06
拟合 E,first,0.0027173696022281426,0.5177309747590776,-0.6186660562809693,-0.34830712766987143,-0.3006345336026698,0.24814520663791337,6.684287350013248,-29.790576463277695,14.29714414553548,2.8763542166742857,0.5509935806147712,1.3800128951083097,0.4940738560870298,0.4720650745550519,0.20470468291828856,0.18572678823580135,0.09898631699032069,0.059275065314994026,0.0003561094632272886,7.1193415279347146e-06
拟合 E,second,0.0011768390201368018,0.5204089032092413,-0.6213398080507702,-0.34805993226645227,-0.30269929689817066,0.24794893825755743,5.169022925419837,-49.11069566410537,20.725425576949476,-1.6165668466163403,3.3919455651156007,-0.9379219470361594,0.532139937777577,0.5855798055132603,0.2375105264060377,0.09596963002905011,0.03809188461934323,0.06584896929783748,0.0003561094632272886,6.170095990909452e-06
