pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,-0.001728730375382292,0.28162256936370483,-0.36110832074669713,-0.0002018096011785194,-0.002877008970422865,-0.0013363478670701762,-5.583181927148391,-23.60308080043402,15.256890554175044,3.293238052491172,2.3016547679037,1.5211595581860469,0.30836464428113597,0.38755351857573705,0.14803155829972603,0.18719180166491683,0.0851285145778235,0.08039346144508636,0.0003561094632272886,7.119341527934606e-06
拟合 A,second,-0.00012012702271468306,0.2776272660916432,-0.35847255066394834,0.001216742929400875,0.0005851861424577979,-0.0019001285226673177,-4.9659257226491045,-41.624970822766436,20.403747046198045,-1.792552410525199,4.774487403795292,-0.6379260158810145,0.3405039527697357,0.403545544114131,0.20770953486222007,0.11000089585731404,0.053719359778272774,0.10583863005083549,0.0003561094632272886,9.017832602042919e-06
拟合 B,first,4.6797804976956775e-05,0.4028867289039371,-0.4989704775284484,-0.0004788706423073075,0.35240143725144824,-0.002958169463841318,-3.7981168067173874,-33.06004319807713,18.948740717268528,3.272081318032184,1.4062506846613947,1.5764801988100197,0.25400811419123703,0.5504284756391484,0.18914359604303452,0.22753957745722436,0.10420282806477453,0.11060108180618579,0.0003561094632272886,5.695473222347707e-06
拟合 B,second,-0.000668185799104302,0.39708956775343207,-0.4997211527647229,-0.0020672550650355816,0.34991229000746726,2.7468792728614328e-05,-5.750438447077228,-53.658480086932364,24.139834017705773,-1.983924690404231,4.122494139298469,-0.4951987630711641,0.2932875355791474,0.5365684891920933,0.1591149367401902,0.18350261507348686,0.058715451570999846,0.05838155893029644,0.0003561094632272886,4.271604916760482e-06
拟合 C,first,-0.00029633072553106446,0.39988153618930394,-0.5016306076247922,0.0026744993006607644,-0.34975872581071,1.4938751639449432e-05,-5.443801493874359,-36.493779729235264,20.613871886165718,3.8442748181730044,5.985851374487089,1.9325870654551949,0.2767912038871992,0.3663714246060298,0.19536280104384937,0.1309557994656761,0.0658176619316613,0.05722324246339064,0.0003561094632272886,6.170095990909452e-06
拟合 C,second,0.0006427934809880023,0.3997284110186073,-0.502775575726022,0.0011100477310355627,-0.34739739447829365,-0.002698266035794851,4.973890318836189,-58.14951676192637,27.941795366960793,-1.373745235212043,8.889552771352829,-0.2960444568248613,0.49609589385981584,0.4602268700343695,0.19813606007737408,0.09020108524755,0.0566539454035305,0.10981527516891287,0.0007122189264545771,6.644718759329926e-06
拟合 D,first,0.0012799864133073615,0.5198846467646934,-0.6171722404448705,0.35054454686299397,0.29803139383525734,-0.2522798828859536,6.116809871683258,-41.89477151860401,22.567023144629612,3.3865200180603487,3.5218700410953323,1.3809612489475782,0.5119073426909808,0.5462057917557541,0.17376111009565745,0.1631660558522631,0.06290588278566658,0.07428284096181209,0.0003561094632272886,4.271604916727956e-06
拟合 D,second,0.0003530956086471295,0.517852691768067,-0.6187602689005225,0.3470275446859174,0.2996049344309,-0.24902690148944034,-4.0380502668534,-66.00260860239473,29.31073225343215,-1.9834438555301623,6.028053120334524,-0.588769675212284,0.384121500539554,0.5229410962404348,0.2817199996623213,0.16987495286947585,0.052554549172074236,0.05676386056861823,0.0003561094632272886,5.6954732222669335e-06
拟合 E,first,0.0010457007491922468,0.5214800912011036,-0.6213646545527021,-0.3493898608605784,-0.30094969498654234,0.24888745732004666,5.957517947941507,-44.87950393971509,26.459862285083478,3.1138866444638387,6.072309632833699,2.2558176656724096,0.5581471719817003,0.6554170380554477,0.20674725419911388,0.2437714259609685,0.07169607989759301,0.0564993954169192,0.0007122189264545771,7.593964296503941e-06
拟合 E,second,-0.002741599094561547,0.5186747502687286,-0.6210395142251216,-0.351319356667048,-0.2998406202321822,0.2517296883071056,-6.0530931021865575,-69.753933406513,32.78813006269133,-1.5559816524837828,8.818742351354143,-0.12771165035477194,0.41538251695463335,0.47860530235339915,0.18936593546939093,0.1584159367133231,0.06390822917543781,0.08531905663416073,0.0007122189264545771,7.1193415278614225e-06
拟合 F,first,-7.833648794570698e-05,0.3206236511974825,-0.4377409248189542,0.49745654955253327,0.4210578395806074,-0.4522096456651602,-4.790704606533177,-27.426086970236064,15.102061724725178,2.3921534984878927,-0.45821296333970774,1.0020938901599685,0.28246258189447604,0.5731051356165843,0.14336299609158426,0.252158811992794,0.10999803063671804,0.07348637458038998,0.0003561094632272886,4.746227685314963e-06
拟合 F,second,-0.0020029792766075452,0.31843397905487425,-0.4425950461251002,0.4991850544821005,0.4174741410389832,-0.4491544989041394,-5.65486329283218,-45.555499041094166,21.04758494257498,-2.5489056674340347,2.31098024732317,-1.0099968388205356,0.3360266812525436,0.3511373137369462,0.13004872312078894,0.13192675473963097,0.06813771827312344,0.06586717764511212,0.0003561094632272886,4.271604916783467e-06
留出 G,first,0.0005798585018810603,0.32129520681824336,-0.4384832585600723,-0.5016448581734173,-0.42031259877503213,0.4474698609839531,6.2004381316476795,-31.35661518856379,18.27845690281784,2.8681800238151314,5.120794614101365,2.033270631390826,0.36478806971462807,0.5618287346680376,0.19706253400838183,0.19045856615635176,0.08484631593252855,0.06282401803268253,0.0003561094632272886,4.2716049166724446e-06
留出 G,second,0.0027016477230206214,0.32064676532631,-0.43809892090768654,-0.5020529862920753,-0.42194273813582167,0.4493828873803552,5.798226024199755,-51.43337102716479,24.388425647598876,-2.1190392900173163,7.558380098966826,-0.4179079251708133,0.4651624199740505,0.6019036414189939,0.20424957639344207,0.13296714485189826,0.05101168179500855,0.06633658090556159,0.0007122189264545771,5.695473222322445e-06
留出 H,first,-0.001126991763872047,0.4616447310085935,-0.5576236473291063,0.24908135258655983,-0.17887312365341881,0.29739790296053237,-6.180526641179958,-40.1336001867343,22.1938952823529,3.373056641586446,5.749395150562912,0.8353416734219927,0.3109254310171746,0.33828444470853225,0.2030188245928755,0.18675653744533047,0.04472119370226869,0.10012696001862856,0.0003561094632272886,4.746227685314963e-06
留出 H,second,-0.0021354820880116207,0.4574813994109036,-0.5574610297030392,0.25100501053297697,-0.1797175843487548,0.3002640312039869,-5.6508809947386345,-62.02031050885095,28.89240591299307,-1.783897382791976,8.369538749487482,-1.4158922820272866,0.28156283815714495,0.4984081130257786,0.2579785526146954,0.14890362215171082,0.05188958375459266,0.07209915114057389,0.0003561094632272886,9.01783260209843e-06
