pose,approach,elfin_joint1,elfin_joint2,elfin_joint3,elfin_joint4,elfin_joint5,elfin_joint6,effort_elfin_joint1,effort_elfin_joint2,effort_elfin_joint3,effort_elfin_joint4,effort_elfin_joint5,effort_elfin_joint6,stddev_elfin_joint1,stddev_elfin_joint2,stddev_elfin_joint3,stddev_elfin_joint4,stddev_elfin_joint5,stddev_elfin_joint6,reported_speed_peak,position_span
拟合 A,first,-0.0004442587769123324,0.27817559777612477,-0.362128902085865,0.0005579902578210874,-0.0021104220058332907,0.0004617367603634116,-4.7110586446623,-24.25617768777521,15.143894358769083,2.8479849591042785,2.706443798297972,1.2033029630580188,0.2602546822058217,0.6215320001095817,0.2303871515139864,0.2600561088284819,0.0763853410284852,0.062065272834298635,0.0003561094632272886,4.746227685314963e-06
拟合 A,second,0.0020839973831954395,0.280526653525602,-0.36184002293779965,0.0020258323629122163,0.0015740152184110603,0.0012866074009283408,6.408513207035339,-43.40306692153375,21.610642580108518,-1.9069911105533635,5.764884929937622,-0.9836009902942398,0.7083224130337167,0.3684217652201145,0.2121261236273399,0.16858320289211468,0.06857482864714821,0.07337597369882186,0.0003561094632272886,7.593964296463609e-06
拟合 B,first,-6.414526716669075e-05,0.3970312722118875,-0.49785823466710866,0.0029861840727537408,0.35014410763318604,0.0022273334592911934,-5.81415521657393,-33.673317104482884,19.861846143123493,3.3937325411713664,2.1954391379056717,1.2040932579240755,0.38362575307481417,0.4860922559138012,0.17859051318006222,0.21326314092595647,0.07805937262865784,0.08862528857506641,0.0007122189264545771,5.220850453818704e-06
拟合 B,second,0.0025416998500263563,0.39836065498982953,-0.5027317680444868,0.0005326098052740003,0.3513207924009231,-0.0013974555485182821,6.302982307556432,-56.141442948256916,25.579934465539175,-1.8089007962435084,4.279920876616973,-1.2099414399328952,0.5196851331083716,0.3912481211431085,0.2938837418251946,0.11956846474949324,0.10217947232982226,0.06365971086514015,0.0003561094632272886,6.644718759329926e-06
拟合 C,first,-0.002449077216747929,0.3976929082167861,-0.4996969470035282,-0.0019169183031040298,-0.3470681249326267,0.0008732821629548838,3.228648179340625,-37.37784990600199,22.285253908425798,2.674884404439829,7.257119696025991,1.1784877042638366,0.3443464745989897,0.4401115070806031,0.22546541567535566,0.32595887967361953,0.06066747324469863,0.05629740238854612,0.0003561094632272886,8.543209833521614e-06
拟合 C,second,0.0013283623389896762,0.4027754417302864,-0.5006542967243588,0.0022935907977778363,-0.3477370582625914,0.002961052797160131,6.4821857217659,-59.46765743088936,28.129801802721353,-1.8319808701987674,9.921519807449743,-0.809420001815331,0.5077615516038041,0.6139846192487083,0.25602639739841787,0.20882852884540842,0.06087199713919206,0.11094332609986922,0.0003561094632272886,8.068587065035437e-06
拟合 D,first,0.002229445530611146,0.5222097525143017,-0.6206618212914956,0.34983271950032363,0.30165651507900487,-0.25223990778327426,6.627539602180249,-42.98492562171166,23.839793056287384,2.7114278548689907,4.118384605994974,0.6964078359692147,0.6583985056221799,0.4692357238121554,0.2515092749510591,0.20284109065996273,0.084820989816273,0.10605321312454705,0.0003561094632272886,5.220850453790948e-06
拟合 D,second,0.0011393200902845872,0.520172125775591,-0.6183227141702159,0.3524243140688915,0.3020819076008683,-0.2524139282213555,4.564709189724567,-68.22074864049861,30.9676892294702,-1.4550063289295203,6.202392167786643,-1.4541425535444334,0.5224015842106137,0.5547985864584534,0.23302589532544854,0.3179493108899189,0.08986302494242258,0.10599147659693202,0.0003561094632272886,5.695473222322445e-06
拟合 E,first,0.000950515152963761,0.5222991239816155,-0.6214329171723858,-0.3477721922130318,-0.29832374959510205,0.2518258706111478,-5.4517660900614455,-46.50527713640436,26.41081712792854,2.6893094506618658,7.187573747812996,1.45603926122297,0.447703121900823,0.5052342077805508,0.2945250000604458,0.24498572223936593,0.07650511485145448,0.12277591293442967,0.0003561094632272886,7.1193415278614225e-06
拟合 E,second,-0.0027113893553446797,0.5225309060106265,-0.6173168461368724,-0.35049770159574034,-0.29945033792962067,0.25056352829926065,-5.411943109126006,-72.31853337875519,33.609396027599345,-2.337819157718219,9.718255967899948,-0.8824432474389754,0.4896607567104317,0.3918063267285949,0.23809630147462918,0.2427887600669107,0.07518275726389587,0.08703166840223912,0.0007122189264545771,7.119341527972445e-06
